cod_manzana,municipio,min_salud,min_educacion,min_via,min_puerto,score_tiempo_salud,score_tiempo_educ,score_tiempo_puerto
0565920010400800010110,San Juan de Urabá,5.1,5.1,172.1,256.6,0.85,0.85,0.15
0565920010400800010104,San Juan de Urabá,5.7,5.7,172.6,257.3,0.85,0.85,0.15
0505120040101900010101,Arboletes,58.6,25.8,138.7,225.5,0.4,0.65,0.15
0504510000000000010134,Apartadó,1.0,1.9,3.7,48.3,1.0,1.0,0.4
0504510000000000050207,Apartadó,2.2,0.2,0.3,53.8,1.0,1.0,0.4
0504510000000000100603,Apartadó,5.0,2.5,3.9,58.4,1.0,1.0,0.4
0583710000000000010440,Turbo,3.5,2.6,3.7,128.9,1.0,1.0,0.15
0583710000000000030601,Turbo,1.0,0.5,2.4,72.8,1.0,1.0,0.15
0504510000000000070437,Apartadó,0.8,0.8,0.1,50.6,1.0,1.0,0.4
0583710000000000050224,Turbo,6.0,2.0,3.8,127.3,0.85,1.0,0.15
0504510000000000020312,Apartadó,1.2,0.3,0.5,29.1,1.0,1.0,0.65
0504510000000000020113,Apartadó,0.3,0.4,0.4,28.5,1.0,1.0,0.65
0504510000000000070702,Apartadó,1.7,1.6,1.0,53.7,1.0,1.0,0.4
0504510000000000100332,Apartadó,4.5,1.9,3.3,57.9,1.0,1.0,0.4
0504510000000000030216,Apartadó,2.1,0.6,0.9,48.0,1.0,1.0,0.4
0504510000000000010219,Apartadó,0.6,0.4,0.6,30.2,1.0,1.0,0.4
0583710000000000030228,Turbo,3.2,0.1,5.5,119.9,1.0,1.0,0.15
0504510000000000040411,Apartadó,1.0,0.4,0.6,52.4,1.0,1.0,0.4
0583710000000000020129,Turbo,2.5,1.5,3.1,128.5,1.0,1.0,0.15
0504510000000000080306,Apartadó,2.1,1.0,2.1,50.8,1.0,1.0,0.4
0504510000000000070104,Apartadó,0.9,0.5,0.5,52.5,1.0,1.0,0.4
0583710000000000020601,Turbo,0.6,1.3,0.9,126.6,1.0,1.0,0.15
0504510000000000020528,Apartadó,0.4,0.3,1.3,46.7,1.0,1.0,0.4
0583710000000000030504,Turbo,1.1,1.0,3.5,121.9,1.0,1.0,0.15
0583710000000000050205,Turbo,6.4,2.4,3.4,127.0,0.85,1.0,0.15
0504510000000000060802,Apartadó,0.8,1.2,1.7,52.2,1.0,1.0,0.4
0504510000000000100612,Apartadó,5.3,2.8,4.2,58.7,0.85,1.0,0.4
0504510000000000060808,Apartadó,0.5,0.5,1.3,51.6,1.0,1.0,0.4
0504510000000000090508,Apartadó,3.6,0.8,1.8,56.6,1.0,1.0,0.4
0504510000000000010514,Apartadó,0.8,0.5,0.6,47.9,1.0,1.0,0.4
0583710000000000020812,Turbo,2.6,2.1,3.0,78.2,1.0,1.0,0.15
0504510000000000080116,Apartadó,1.9,0.5,0.6,49.7,1.0,1.0,0.4
0504510000000000060629,Apartadó,1.2,0.8,0.4,52.8,1.0,1.0,0.4
0504510000000000080417,Apartadó,0.4,1.0,3.6,49.1,1.0,1.0,0.4
0504510000000000020210,Apartadó,0.1,0.4,0.3,28.9,1.0,1.0,0.65
0504510000000000030213,Apartadó,1.2,0.5,1.4,47.4,1.0,1.0,0.4
0504510000000000010414,Apartadó,1.5,0.5,2.6,47.4,1.0,1.0,0.4
0583710000000000030607,Turbo,2.9,1.5,4.7,121.0,1.0,1.0,0.15
0583710000000000030733,Turbo,2.4,0.5,3.8,71.5,1.0,1.0,0.15
0504510000000000050104,Apartadó,1.9,0.4,0.5,53.4,1.0,1.0,0.4
0583710000000000020505,Turbo,0.4,0.4,0.3,75.0,1.0,1.0,0.15
0504510000000000090401,Apartadó,1.9,0.5,0.7,55.2,1.0,1.0,0.4
0583710000000000030806,Turbo,4.6,1.5,6.0,118.9,1.0,1.0,0.15
0583710000000000040213,Turbo,0.6,0.6,0.8,124.5,1.0,1.0,0.15
0583710000000000040159,Turbo,0.7,0.6,1.0,124.8,1.0,1.0,0.15
0504510000000000080117,Apartadó,2.0,0.5,0.4,49.9,1.0,1.0,0.4
0583710000000000030316,Turbo,0.6,0.8,2.9,122.3,1.0,1.0,0.15
0504510000000000080109,Apartadó,1.1,0.3,0.7,21.3,1.0,1.0,0.65
0583710000000000040173,Turbo,2.7,0.3,3.7,73.3,1.0,1.0,0.15
0504510000000000100326,Apartadó,4.1,1.6,3.0,57.6,1.0,1.0,0.4
0583720090104100010118,Turbo,8.3,8.5,9.3,135.2,0.85,0.85,0.15
0583710000000000020605,Turbo,1.0,1.0,0.5,125.8,1.0,1.0,0.15
0504510000000000060401,Apartadó,0.9,0.6,1.3,52.8,1.0,1.0,0.4
0583720090104100010110,Turbo,4.0,4.2,4.5,80.0,1.0,1.0,0.15
0504510000000000020518,Apartadó,0.2,0.2,0.6,46.4,1.0,1.0,0.4
0504510000000000040506,Apartadó,0.6,0.6,0.8,52.5,1.0,1.0,0.4
0504510000000000010623,Apartadó,1.5,0.6,1.4,28.3,1.0,1.0,0.65
0504510000000000080504,Apartadó,1.5,0.7,3.3,50.6,1.0,1.0,0.4
0504510000000000080631,Apartadó,1.8,1.1,2.7,50.6,1.0,1.0,0.4
0504510000000000030522,Apartadó,0.1,0.5,0.4,50.6,1.0,1.0,0.4
0504510000000000080111,Apartadó,2.4,0.8,0.7,50.0,1.0,1.0,0.4
0504510000000000070110,Apartadó,0.6,0.7,0.8,52.2,1.0,1.0,0.4
0504510000000000080213,Apartadó,1.2,0.9,2.7,49.6,1.0,1.0,0.4
0565910000000000010223,San Juan de Urabá,1.1,1.1,291.9,432.0,1.0,1.0,0.15
0504510000000000020555,Apartadó,0.8,5.7,1.4,42.1,1.0,0.85,0.4
0504510000000000100410,Apartadó,6.1,3.7,5.1,59.6,0.85,1.0,0.4
0504510000000000040634,Apartadó,0.6,0.9,1.2,53.0,1.0,1.0,0.4
0583710000000000040511,Turbo,1.7,0.2,2.0,75.4,1.0,1.0,0.15
0583710000000000030821,Turbo,5.4,2.5,5.8,118.6,0.85,1.0,0.15
0504510000000000060614,Apartadó,1.3,1.3,1.0,53.4,1.0,1.0,0.4
0583710000000000020413,Turbo,0.6,1.0,1.8,127.6,1.0,1.0,0.15
0504510000000000050511,Apartadó,2.6,0.4,0.5,54.1,1.0,1.0,0.4
0583710000000000030111,Turbo,0.4,0.3,1.4,73.6,1.0,1.0,0.15
0504510000000000040206,Apartadó,1.7,0.1,0.3,54.9,1.0,1.0,0.4
0504510000000000070524,Apartadó,1.4,0.4,0.4,53.0,1.0,1.0,0.4
0583710000000000050112,Turbo,4.0,0.7,3.7,126.5,1.0,1.0,0.15
0504510000000000100218,Apartadó,5.7,3.2,4.6,59.1,0.85,1.0,0.4
0583710000000000030814,Turbo,4.6,1.4,6.4,118.7,1.0,1.0,0.15
0583710000000000040733,Turbo,1.7,0.5,2.5,74.3,1.0,1.0,0.15
0504510000000000010110,Apartadó,1.9,1.9,3.6,47.7,1.0,1.0,0.4
0504510000000000010715,Apartadó,5.7,3.2,2.7,44.3,0.85,1.0,0.4
0504510000000000060419,Apartadó,0.4,0.4,0.6,52.0,1.0,1.0,0.4
0583710000000000050518,Turbo,6.0,2.5,2.4,125.9,0.85,1.0,0.15
0583720090104100010116,Turbo,5.1,5.2,5.7,81.2,0.85,0.85,0.15
0504510000000000100220,Apartadó,5.4,2.9,4.2,58.8,0.85,1.0,0.4
0504510000000000060813,Apartadó,0.4,1.0,1.0,51.5,1.0,1.0,0.4
0583710000000000050411,Turbo,5.2,1.6,2.9,126.3,0.85,1.0,0.15
0583710000000000020310,Turbo,0.7,0.7,2.0,127.6,1.0,1.0,0.15
0504510000000000050411,Apartadó,2.6,0.6,0.7,54.7,1.0,1.0,0.4
0583710000000000030204,Turbo,3.2,0.3,5.5,119.8,1.0,1.0,0.15
0583710000000000040723,Turbo,1.8,0.5,3.2,124.4,1.0,1.0,0.15
0583710000000000050124,Turbo,4.7,0.6,3.9,127.1,1.0,1.0,0.15
0504510000000000030709,Apartadó,1.2,1.5,0.8,29.8,1.0,1.0,0.65
0504510000000000040712,Apartadó,2.1,0.7,0.4,54.9,1.0,1.0,0.4
0504510000000000010317,Apartadó,1.0,0.6,0.3,49.2,1.0,1.0,0.4
0583710000000000010614,Turbo,1.3,0.5,1.3,124.9,1.0,1.0,0.15
0504510000000000090106,Apartadó,3.3,0.2,1.1,55.7,1.0,1.0,0.4
0504510000000000100222,Apartadó,5.2,2.6,4.0,58.6,0.85,1.0,0.4
0504510000000000040216,Apartadó,1.3,0.4,0.3,53.9,1.0,1.0,0.4
0583710000000000010732,Turbo,2.5,1.0,2.5,126.4,1.0,1.0,0.15
0504510000000000010607,Apartadó,3.7,1.1,2.5,45.6,1.0,1.0,0.4
0514720010400400010108,Carepa,21.9,8.2,6.1,16.2,0.65,0.85,0.65
0514720010400400010114,Carepa,21.9,8.7,5.9,15.9,0.65,0.85,0.65
0514720010400500010103,Carepa,22.7,10.7,5.8,15.2,0.65,0.85,0.65
0514720010400500010106,Carepa,22.5,10.5,5.7,15.2,0.65,0.85,0.65
0514720011500900010102,Carepa,56.5,5.2,56.9,93.7,0.4,0.85,0.15
0514720010601400010110,Carepa,12.0,12.0,0.7,3.8,0.85,0.85,1.0
0566520040701400010102,San Pedro de Urabá,79.7,4.5,177.3,321.4,0.15,1.0,0.15
0565920010400800010105,San Juan de Urabá,6.1,6.1,172.5,257.1,0.85,0.85,0.15
0505120020301700010101,Arboletes,36.4,36.4,157.9,244.4,0.4,0.4,0.15
0583710000000000050505,Turbo,6.0,2.3,2.8,126.4,0.85,1.0,0.15
0504510000000000080303,Apartadó,1.9,0.9,2.6,51.0,1.0,1.0,0.4
0504510000000000020630,Apartadó,0.7,0.9,2.2,46.3,1.0,1.0,0.4
0504510000000000020321,Apartadó,0.5,0.7,0.0,47.1,1.0,1.0,0.4
0583710000000000040537,Turbo,1.5,0.8,1.8,125.5,1.0,1.0,0.15
0583720090104100010212,Turbo,6.2,6.4,7.0,132.6,0.85,0.85,0.15
0504510000000000080204,Apartadó,1.0,0.4,2.9,49.9,1.0,1.0,0.4
0583710000000000020401,Turbo,0.5,0.8,1.4,126.9,1.0,1.0,0.15
0504510000000000070523,Apartadó,1.6,0.7,0.4,53.2,1.0,1.0,0.4
0583710000000000030301,Turbo,1.2,0.5,2.5,72.6,1.0,1.0,0.15
0583710000000000020317,Turbo,1.5,0.5,2.4,127.7,1.0,1.0,0.15
0504510000000000070619,Apartadó,0.4,0.9,0.4,51.7,1.0,1.0,0.4
0583720090104100010114,Turbo,5.7,5.9,6.3,81.8,0.85,0.85,0.15
0504510000000000040135,Apartadó,2.1,0.2,0.6,54.2,1.0,1.0,0.4
0504510000000000020421,Apartadó,0.4,0.7,0.0,46.8,1.0,1.0,0.4
0504510000000000090324,Apartadó,3.4,0.7,2.0,56.6,1.0,1.0,0.4
0504510000000000060216,Apartadó,0.4,0.0,0.4,30.7,1.0,1.0,0.4
0583710000000000030813,Turbo,4.7,1.6,6.2,118.8,1.0,1.0,0.15
0583710000000000030506,Turbo,1.4,1.0,3.8,121.5,1.0,1.0,0.15
0504510000000000060410,Apartadó,0.9,0.4,0.9,52.8,1.0,1.0,0.4
0504510000000000070413,Apartadó,0.9,1.1,0.4,50.5,1.0,1.0,0.4
0504510000000000060815,Apartadó,0.6,0.8,1.1,51.4,1.0,1.0,0.4
0504510000000000020110,Apartadó,0.5,0.6,0.5,47.8,1.0,1.0,0.4
0504510000000000080609,Apartadó,2.1,1.3,3.0,51.1,1.0,1.0,0.4
0504510000000000100310,Apartadó,3.2,0.8,2.1,56.6,1.0,1.0,0.4
0583710000000000040168,Turbo,2.9,1.8,4.6,122.3,1.0,1.0,0.15
0504510000000000040134,Apartadó,2.2,0.3,0.4,54.0,1.0,1.0,0.4
0583710000000000020307,Turbo,0.4,0.5,0.5,75.5,1.0,1.0,0.15
0504510000000000030604,Apartadó,1.6,1.2,0.7,49.8,1.0,1.0,0.4
0504510000000000100503,Apartadó,3.6,2.2,3.0,35.7,1.0,1.0,0.4
0583710000000000010733,Turbo,1.6,0.5,1.6,75.8,1.0,1.0,0.15
0504510000000000020545,Apartadó,0.1,0.7,0.8,47.0,1.0,1.0,0.4
0504510000000000070229,Apartadó,0.3,0.7,0.4,51.3,1.0,1.0,0.4
0583710000000000040735,Turbo,2.5,1.1,4.0,123.5,1.0,1.0,0.15
0583710000000000040315,Turbo,0.6,0.6,0.6,124.7,1.0,1.0,0.15
0583710000000000010306,Turbo,0.6,0.0,1.0,74.3,1.0,1.0,0.15
0504510000000000070624,Apartadó,0.6,1.1,0.6,52.0,1.0,1.0,0.4
0504510000000000080606,Apartadó,2.1,1.4,2.7,50.9,1.0,1.0,0.4
0504510000000000020303,Apartadó,0.6,0.5,0.3,47.5,1.0,1.0,0.4
0504510000000000040619,Apartadó,0.3,0.6,0.9,53.2,1.0,1.0,0.4
0504510000000000070617,Apartadó,0.4,0.9,0.6,51.7,1.0,1.0,0.4
0504510000000000100311,Apartadó,3.1,0.7,2.1,56.6,1.0,1.0,0.4
0504510000000000050513,Apartadó,2.3,0.3,0.3,53.8,1.0,1.0,0.4
0504510000000000100318,Apartadó,4.3,1.8,3.2,57.7,1.0,1.0,0.4
0504510000000000070129,Apartadó,1.1,0.5,0.2,52.8,1.0,1.0,0.4
0583710000000000040549,Turbo,2.1,1.2,2.5,125.7,1.0,1.0,0.15
0504510000000000060609,Apartadó,1.1,1.1,1.1,53.2,1.0,1.0,0.4
0504510000000000070414,Apartadó,0.2,1.0,0.6,50.0,1.0,1.0,0.4
0583710000000000010410,Turbo,2.9,2.0,2.9,128.0,1.0,1.0,0.15
0583710000000000030519,Turbo,1.6,0.5,3.8,121.6,1.0,1.0,0.15
0583710000000000040219,Turbo,0.6,0.7,1.7,122.9,1.0,1.0,0.15
0583710000000000030408,Turbo,1.5,0.4,3.1,121.7,1.0,1.0,0.15
0583710000000000030817,Turbo,4.9,1.7,6.4,118.5,1.0,1.0,0.15
0583710000000000010114,Turbo,1.4,0.5,1.4,126.6,1.0,1.0,0.15
0504510000000000040707,Apartadó,2.3,0.5,0.7,55.3,1.0,1.0,0.4
0504510000000000030224,Apartadó,1.3,0.7,1.5,47.2,1.0,1.0,0.4
0504510000000000090102,Apartadó,3.4,0.2,1.2,55.5,1.0,1.0,0.4
0583710000000000010222,Turbo,1.7,1.1,1.7,125.6,1.0,1.0,0.15
0583710000000000040151,Turbo,1.1,0.3,1.8,74.9,1.0,1.0,0.15
0504510000000000100323,Apartadó,4.0,1.7,3.1,57.5,1.0,1.0,0.4
0504510000000000070629,Apartadó,0.4,1.0,0.8,51.7,1.0,1.0,0.4
0583710000000000040113,Turbo,0.5,0.2,1.2,52.9,1.0,1.0,0.4
0583710000000000020409,Turbo,1.0,0.8,1.0,125.2,1.0,1.0,0.15
0504510000000000050223,Apartadó,2.5,0.5,0.1,54.0,1.0,1.0,0.4
0583710000000000030302,Turbo,0.9,0.3,2.1,72.9,1.0,1.0,0.15
0583710000000000010140,Turbo,2.0,1.0,2.0,127.0,1.0,1.0,0.15
0504510000000000080418,Apartadó,0.4,1.2,3.6,49.0,1.0,1.0,0.4
0504510000000000070121,Apartadó,0.3,1.0,0.3,51.6,1.0,1.0,0.4
0504510000000000100217,Apartadó,5.9,3.3,4.6,59.3,0.85,1.0,0.4
0583710000000000010709,Turbo,3.9,1.5,3.9,128.2,1.0,1.0,0.15
0504510000000000020536,Apartadó,0.4,3.0,0.5,25.7,1.0,1.0,0.65
0583710000000000040205,Turbo,0.1,0.5,2.0,122.7,1.0,1.0,0.15
0583710000000000010606,Turbo,1.2,0.4,1.2,74.5,1.0,1.0,0.15
0583710000000000010615,Turbo,1.9,1.1,1.9,124.8,1.0,1.0,0.15
0583710000000000040160,Turbo,0.1,0.4,1.7,123.7,1.0,1.0,0.15
0583710000000000040121,Turbo,0.7,0.5,1.8,122.9,1.0,1.0,0.15
0504510000000000070322,Apartadó,0.7,0.7,1.3,51.3,1.0,1.0,0.4
0504510000000000050103,Apartadó,2.1,0.3,0.4,53.5,1.0,1.0,0.4
0583710000000000040417,Turbo,1.0,1.1,1.2,127.1,1.0,1.0,0.15
0504510000000000060415,Apartadó,0.3,0.1,1.0,52.2,1.0,1.0,0.4
0504510000000000070321,Apartadó,0.7,0.7,1.2,51.3,1.0,1.0,0.4
0504510000000000060602,Apartadó,1.0,1.0,0.6,52.7,1.0,1.0,0.4
0504510000000000010416,Apartadó,1.4,0.5,2.7,47.0,1.0,1.0,0.4
0583720090104100010109,Turbo,4.2,4.3,4.7,80.2,1.0,1.0,0.15
0583720090104100010113,Turbo,5.8,6.0,6.4,81.8,0.85,0.85,0.15
0504510000000000020302,Apartadó,0.6,0.6,0.1,47.4,1.0,1.0,0.4
0504510000000000070115,Apartadó,0.4,0.6,0.7,51.9,1.0,1.0,0.4
0583710000000000030818,Turbo,4.9,1.8,6.3,118.6,1.0,1.0,0.15
0504510000000000080622,Apartadó,1.1,1.1,2.4,49.6,1.0,1.0,0.4
0504510000000000040617,Apartadó,0.7,0.7,1.1,52.7,1.0,1.0,0.4
0583710000000000040208,Turbo,0.7,0.7,1.5,123.2,1.0,1.0,0.15
0504510000000000040727,Apartadó,2.6,0.5,0.8,55.5,1.0,1.0,0.4
0504510000000000080415,Apartadó,0.7,0.9,3.2,49.3,1.0,1.0,0.4
0583710000000000030625,Turbo,3.2,1.7,4.4,121.1,1.0,1.0,0.15
0504510000000000090201,Apartadó,3.6,0.4,1.4,56.0,1.0,1.0,0.4
0504510000000000070713,Apartadó,1.6,1.3,0.7,53.5,1.0,1.0,0.4
0504510000000000030218,Apartadó,2.1,0.8,1.1,47.8,1.0,1.0,0.4
0504510000000000010222,Apartadó,2.4,1.8,0.3,31.5,1.0,1.0,0.4
0583710000000000020410,Turbo,0.5,1.0,1.7,127.5,1.0,1.0,0.15
0504510000000000090105,Apartadó,3.5,0.2,1.3,55.9,1.0,1.0,0.4
0583710000000000030304,Turbo,0.3,0.2,1.5,73.4,1.0,1.0,0.15
0504510000000000050214,Apartadó,1.8,0.3,0.7,53.4,1.0,1.0,0.4
0504510000000000080623,Apartadó,1.1,1.2,2.4,49.5,1.0,1.0,0.4
0583710000000000040526,Turbo,1.3,0.2,0.8,75.8,1.0,1.0,0.15
0504510000000000010307,Apartadó,1.1,0.2,0.8,29.3,1.0,1.0,0.65
0583710000000000010137,Turbo,1.9,1.0,1.9,127.2,1.0,1.0,0.15
0504510000000000070106,Apartadó,1.0,0.2,0.5,52.6,1.0,1.0,0.4
0504510000000000010220,Apartadó,0.9,0.5,0.1,49.4,1.0,1.0,0.4
0583710000000000020112,Turbo,2.4,1.4,2.9,128.3,1.0,1.0,0.15
0504510000000000020508,Apartadó,0.2,0.6,0.1,27.5,1.0,1.0,0.65
0583710000000000010515,Turbo,0.9,0.4,3.0,122.4,1.0,1.0,0.15
0504510000000000070223,Apartadó,0.3,0.3,0.3,22.1,1.0,1.0,0.65
0504510000000000060626,Apartadó,1.3,1.2,0.6,53.1,1.0,1.0,0.4
0504510000000000060508,Apartadó,0.8,0.6,0.8,52.9,1.0,1.0,0.4
0504510000000000010401,Apartadó,1.4,0.6,2.0,47.9,1.0,1.0,0.4
0504510000000000020225,Apartadó,0.3,1.2,0.0,47.8,1.0,1.0,0.4
0504510000000000040207,Apartadó,1.8,0.2,0.4,55.0,1.0,1.0,0.4
0583710000000000010122,Turbo,2.4,1.4,2.4,127.2,1.0,1.0,0.15
0504510000000000080507,Apartadó,1.2,0.4,3.2,50.3,1.0,1.0,0.4
0583710000000000010520,Turbo,0.6,0.2,1.2,74.0,1.0,1.0,0.15
0504510000000000050117,Apartadó,1.0,1.0,0.4,52.5,1.0,1.0,0.4
0583710000000000030804,Turbo,4.4,1.2,6.4,118.9,1.0,1.0,0.15
0504510000000000010512,Apartadó,0.1,0.5,0.1,29.2,1.0,1.0,0.65
0504510000000000040305,Apartadó,1.1,0.1,0.5,54.1,1.0,1.0,0.4
0504510000000000090108,Apartadó,3.1,0.1,0.9,55.4,1.0,1.0,0.4
0583710000000000010432,Turbo,3.7,2.6,3.8,128.9,1.0,1.0,0.15
0504510000000000010127,Apartadó,1.4,2.0,3.8,47.9,1.0,1.0,0.4
0504510000000000100204,Apartadó,5.9,3.2,4.4,59.1,0.85,1.0,0.4
0583710000000000030706,Turbo,3.4,0.4,5.7,119.9,1.0,1.0,0.15
0504510000000000030613,Apartadó,1.2,0.5,0.9,50.2,1.0,1.0,0.4
0583710000000000010625,Turbo,1.5,0.5,1.2,52.5,1.0,1.0,0.4
0583710000000000030402,Turbo,0.4,0.3,1.2,73.6,1.0,1.0,0.15
0504510000000000070217,Apartadó,0.5,0.3,0.5,51.2,1.0,1.0,0.4
0583710000000000010106,Turbo,1.4,0.4,1.4,126.3,1.0,1.0,0.15
0504510000000000060218,Apartadó,0.6,0.4,0.4,51.0,1.0,1.0,0.4
0583710000000000020818,Turbo,3.9,2.9,4.1,129.2,1.0,1.0,0.15
0504510000000000040602,Apartadó,0.4,0.3,0.3,53.6,1.0,1.0,0.4
0583710000000000040164,Turbo,2.1,0.1,2.5,75.3,1.0,1.0,0.15
0504510000000000070623,Apartadó,1.0,0.9,0.4,52.4,1.0,1.0,0.4
0583710000000000050105,Turbo,5.0,1.0,3.7,127.0,1.0,1.0,0.15
0583710000000000040510,Turbo,1.9,0.1,2.3,75.4,1.0,1.0,0.15
0504510000000000100609,Apartadó,5.3,2.8,4.2,58.7,0.85,1.0,0.4
0504510000000000050512,Apartadó,2.6,0.3,0.5,54.0,1.0,1.0,0.4
0504510000000000050314,Apartadó,1.3,0.8,0.7,53.0,1.0,1.0,0.4
0504510000000000060803,Apartadó,0.9,1.0,1.7,52.3,1.0,1.0,0.4
0583710000000000040112,Turbo,0.8,0.6,1.8,73.6,1.0,1.0,0.15
0583710000000000030104,Turbo,0.4,0.3,0.8,74.4,1.0,1.0,0.15
0504510000000000090509,Apartadó,3.8,1.0,2.2,56.9,1.0,1.0,0.4
0583710000000000010133,Turbo,3.3,1.5,3.3,127.9,1.0,1.0,0.15
0504510000000000100118,Apartadó,4.5,1.8,3.1,57.8,1.0,1.0,0.4
0504510000000000090117,Apartadó,2.8,0.4,0.7,55.1,1.0,1.0,0.4
0583720090104100010206,Turbo,6.7,6.8,7.4,132.8,0.85,0.85,0.15
0504510000000000070504,Apartadó,1.3,0.6,0.4,52.7,1.0,1.0,0.4
0504510000000000040121,Apartadó,2.4,0.5,0.3,54.9,1.0,1.0,0.4
0504510000000000040310,Apartadó,1.0,0.6,0.7,54.4,1.0,1.0,0.4
0504510000000000070706,Apartadó,2.3,1.4,1.2,54.1,1.0,1.0,0.4
0583710000000000010108,Turbo,1.3,0.5,1.3,125.9,1.0,1.0,0.15
0583710000000000010609,Turbo,0.5,0.0,0.5,75.1,1.0,1.0,0.15
0504510000000000100115,Apartadó,4.2,1.5,2.8,57.5,1.0,1.0,0.4
0504510000000000050216,Apartadó,1.7,0.5,0.7,53.2,1.0,1.0,0.4
0504510000000000030506,Apartadó,0.7,0.4,0.3,50.5,1.0,1.0,0.4
0504510000000000020115,Apartadó,0.2,0.3,1.4,47.1,1.0,1.0,0.4
0583710000000000010446,Turbo,2.3,1.5,2.3,77.3,1.0,1.0,0.15
0583710000000000010429,Turbo,3.7,1.6,3.7,128.2,1.0,1.0,0.15
0504510000000000030410,Apartadó,0.2,1.6,0.7,51.4,1.0,1.0,0.4
0504510000000000020208,Apartadó,0.9,0.5,0.5,48.5,1.0,1.0,0.4
0504510000000000090222,Apartadó,3.2,0.5,1.2,56.0,1.0,1.0,0.4
0504510000000000010131,Apartadó,1.3,0.7,2.4,28.2,1.0,1.0,0.65
0583710000000000020116,Turbo,1.9,1.0,2.6,128.0,1.0,1.0,0.15
0504510000000000010109,Apartadó,2.0,1.9,3.7,47.5,1.0,1.0,0.4
0583710000000000030633,Turbo,1.3,0.5,2.5,72.9,1.0,1.0,0.15
0583710000000000030414,Turbo,0.7,0.3,1.9,72.9,1.0,1.0,0.15
0504510000000000030610,Apartadó,1.4,0.8,1.2,49.9,1.0,1.0,0.4
0504510000000000030407,Apartadó,0.8,0.9,0.6,51.9,1.0,1.0,0.4
0504510000000000030528,Apartadó,0.3,0.3,0.4,30.2,1.0,1.0,0.4
0583710000000000020203,Turbo,0.6,0.5,0.6,125.7,1.0,1.0,0.15
0504510000000000050414,Apartadó,2.9,0.8,0.6,54.4,1.0,1.0,0.4
0504510000000000070405,Apartadó,0.6,0.9,0.2,50.4,1.0,1.0,0.4
0583710000000000020902,Turbo,1.4,0.9,2.0,77.2,1.0,1.0,0.15
0514720010400400010120,Carepa,21.7,8.3,5.8,15.9,0.65,0.85,0.65
0514720010400500010116,Carepa,21.8,10.6,4.9,14.4,0.65,0.85,0.85
0514720010400500010124,Carepa,22.0,11.2,5.0,14.1,0.65,0.85,0.85
0514720010800600010111,Carepa,10.2,1.5,0.4,18.8,0.85,1.0,0.65
0514720010800600010101,Carepa,11.1,2.3,0.5,18.6,0.85,1.0,0.65
0514720010601400010113,Carepa,19.9,19.9,1.0,6.5,0.65,0.65,0.85
0504520020301700010108,Apartadó,10.7,2.0,0.4,18.4,0.85,1.0,0.65
0565920010400800010102,San Juan de Urabá,8.3,8.3,288.2,429.2,0.85,0.85,0.15
0514720010401500010102,Carepa,13.4,1.4,6.3,12.4,0.85,1.0,0.85
0566520040701400010106,San Pedro de Urabá,79.5,3.6,177.6,321.7,0.15,1.0,0.15
0583720200100700010101,Turbo,116.6,2.8,63.9,131.9,0.15,1.0,0.15
0504510000000000010415,Apartadó,1.5,0.4,2.7,47.2,1.0,1.0,0.4
0504510000000000080517,Apartadó,0.1,1.0,3.5,49.0,1.0,1.0,0.4
0583710000000000010119,Turbo,2.3,1.4,2.4,127.5,1.0,1.0,0.15
0583710000000000010319,Turbo,1.1,0.3,1.7,123.8,1.0,1.0,0.15
0504510000000000090334,Apartadó,1.6,0.3,1.0,33.7,1.0,1.0,0.4
0504510000000000060121,Apartadó,0.7,0.6,0.4,50.6,1.0,1.0,0.4
0504510000000000010312,Apartadó,1.7,0.2,1.0,49.0,1.0,1.0,0.4
0504510000000000030315,Apartadó,0.6,0.8,0.4,50.5,1.0,1.0,0.4
0504510000000000060507,Apartadó,1.0,0.9,1.0,53.2,1.0,1.0,0.4
0504510000000000070311,Apartadó,1.1,0.4,1.2,50.8,1.0,1.0,0.4
0504510000000000070525,Apartadó,1.7,0.6,0.3,53.1,1.0,1.0,0.4
0504510000000000070411,Apartadó,1.0,1.2,0.9,50.8,1.0,1.0,0.4
0504510000000000030210,Apartadó,0.7,0.0,0.7,28.6,1.0,1.0,0.65
0504510000000000050322,Apartadó,1.0,0.5,0.5,52.6,1.0,1.0,0.4
0504510000000000010710,Apartadó,5.3,3.0,2.1,44.9,0.85,1.0,0.4
0504510000000000080502,Apartadó,1.8,0.9,3.3,50.9,1.0,1.0,0.4
0583710000000000040304,Turbo,0.8,0.3,1.7,123.3,1.0,1.0,0.15
0504510000000000030217,Apartadó,2.4,0.9,1.1,48.1,1.0,1.0,0.4
0583710000000000030705,Turbo,3.6,0.8,5.7,119.8,1.0,1.0,0.15
0583710000000000010611,Turbo,1.5,0.8,1.5,125.0,1.0,1.0,0.15
0583710000000000010104,Turbo,1.5,0.4,1.5,126.4,1.0,1.0,0.15
0504510000000000070505,Apartadó,1.3,0.5,0.5,52.6,1.0,1.0,0.4
0583710000000000040501,Turbo,2.1,0.9,1.9,126.1,1.0,1.0,0.15
0504510000000000060402,Apartadó,1.1,0.7,1.4,53.0,1.0,1.0,0.4
0504510000000000040708,Apartadó,2.1,0.3,0.6,55.2,1.0,1.0,0.4
0504510000000000010515,Apartadó,0.5,0.1,0.6,28.6,1.0,1.0,0.65
