cod_manzana,municipio,dist_salud_m,score_salud,dist_educ_m,score_educacion,dist_via_m,score_via,dist_finca_m,en_finca,score_economia
0504510000000000030216,Apartadó,515.0,0.7,155.0,1.0,229.0,0.9,422.0,0,0.55
0504510000000000010219,Apartadó,250.0,0.85,150.0,1.0,269.0,0.9,1270.0,0,0.35
0583710000000000030228,Turbo,802.0,0.7,13.0,1.0,1387.0,0.45,4952.0,0,0.15
0504510000000000040411,Apartadó,261.0,0.85,111.0,1.0,145.0,0.9,1016.0,0,0.35
0583710000000000020129,Turbo,626.0,0.7,380.0,0.8,765.0,0.7,3364.0,0,0.15
0504510000000000080306,Apartadó,514.0,0.7,241.0,1.0,520.0,0.7,1378.0,0,0.35
0504510000000000070104,Apartadó,221.0,0.85,123.0,1.0,115.0,0.9,1024.0,0,0.35
0583710000000000020601,Turbo,141.0,1.0,324.0,0.8,232.0,0.9,3783.0,0,0.15
0504510000000000020528,Apartadó,104.0,1.0,73.0,1.0,327.0,0.7,752.0,0,0.55
0583710000000000030504,Turbo,271.0,0.85,243.0,1.0,867.0,0.7,4983.0,0,0.15
0583710000000000050205,Turbo,1594.0,0.5,606.0,0.8,859.0,0.7,3695.0,0,0.15
0504510000000000060802,Apartadó,208.0,0.85,289.0,1.0,413.0,0.7,742.0,0,0.55
0504510000000000100612,Apartadó,1313.0,0.5,710.0,0.6,1061.0,0.45,859.0,0,0.55
0504510000000000060808,Apartadó,135.0,1.0,135.0,1.0,336.0,0.7,894.0,0,0.55
0504510000000000090508,Apartadó,912.0,0.7,199.0,1.0,448.0,0.7,479.0,1,0.9
0504510000000000010514,Apartadó,188.0,1.0,118.0,1.0,152.0,0.9,897.0,0,0.55
0583710000000000020812,Turbo,1092.0,0.5,866.0,0.6,1242.0,0.45,2965.0,0,0.35
0504510000000000080116,Apartadó,487.0,0.85,119.0,1.0,142.0,0.9,1450.0,0,0.35
0504510000000000060629,Apartadó,306.0,0.85,202.0,1.0,89.0,1.0,922.0,0,0.55
0504510000000000080417,Apartadó,91.0,1.0,255.0,1.0,898.0,0.7,1464.0,0,0.35
0504510000000000020210,Apartadó,52.0,1.0,177.0,1.0,140.0,0.9,732.0,0,0.55
0504510000000000030213,Apartadó,302.0,0.85,113.0,1.0,347.0,0.7,342.0,0,0.55
0504510000000000010414,Apartadó,381.0,0.85,117.0,1.0,642.0,0.7,1282.0,0,0.35
0583710000000000030607,Turbo,722.0,0.7,367.0,0.8,1184.0,0.45,4644.0,0,0.15
0583710000000000030733,Turbo,1019.0,0.5,222.0,1.0,1572.0,0.45,4832.0,0,0.15
0504510000000000050104,Apartadó,483.0,0.85,99.0,1.0,116.0,0.9,1125.0,0,0.35
0583710000000000020505,Turbo,171.0,1.0,167.0,1.0,141.0,0.9,4159.0,0,0.15
0504510000000000090401,Apartadó,481.0,0.85,124.0,1.0,180.0,0.9,917.0,0,0.55
0583710000000000030806,Turbo,1151.0,0.5,386.0,0.8,1509.0,0.45,4690.0,0,0.15
0583710000000000040213,Turbo,150.0,1.0,150.0,1.0,193.0,0.9,4295.0,0,0.15
0583710000000000040159,Turbo,187.0,1.0,160.0,1.0,242.0,0.9,4226.0,0,0.15
0504510000000000080117,Apartadó,510.0,0.7,121.0,1.0,103.0,0.9,1478.0,0,0.35
0583710000000000030316,Turbo,146.0,1.0,211.0,1.0,736.0,0.7,4855.0,0,0.15
0504510000000000080109,Apartadó,613.0,0.7,180.0,1.0,404.0,0.7,1656.0,0,0.35
0583710000000000040173,Turbo,1130.0,0.5,109.0,1.0,1544.0,0.45,5122.0,0,0.15
0504510000000000100326,Apartadó,1037.0,0.5,401.0,0.8,752.0,0.7,695.0,0,0.55
0583720090104100010118,Turbo,2087.0,0.25,2136.0,0.35,2331.0,0.45,1694.0,0,0.35
0583710000000000020605,Turbo,259.0,0.85,252.0,1.0,137.0,0.9,3964.0,0,0.15
0504510000000000060401,Apartadó,231.0,0.85,138.0,1.0,336.0,0.7,608.0,0,0.55
0583720090104100010110,Turbo,1658.0,0.5,1755.0,0.35,1873.0,0.45,2205.0,0,0.35
0504510000000000020518,Apartadó,44.0,1.0,38.0,1.0,145.0,0.9,475.0,0,0.55
0504510000000000040506,Apartadó,148.0,1.0,148.0,1.0,208.0,0.9,854.0,0,0.55
0504510000000000010623,Apartadó,606.0,0.7,266.0,1.0,577.0,0.7,1171.0,0,0.35
0504510000000000080504,Apartadó,387.0,0.85,164.0,1.0,817.0,0.7,1078.0,0,0.35
0504510000000000080631,Apartadó,440.0,0.85,271.0,1.0,677.0,0.7,971.0,0,0.55
0504510000000000030522,Apartadó,24.0,1.0,130.0,1.0,89.0,1.0,1078.0,0,0.35
0504510000000000080111,Apartadó,590.0,0.7,210.0,1.0,173.0,0.9,1516.0,0,0.35
0504510000000000070110,Apartadó,147.0,1.0,170.0,1.0,195.0,0.9,1058.0,0,0.35
0504510000000000080213,Apartadó,306.0,0.85,226.0,1.0,674.0,0.7,1530.0,0,0.35
0565910000000000010223,San Juan de Urabá,274.0,0.85,274.0,1.0,72983.0,0.05,73962.0,0,0.15
0504510000000000020555,Apartadó,192.0,1.0,1430.0,0.6,353.0,0.7,582.0,0,0.55
0504510000000000100410,Apartadó,1535.0,0.5,920.0,0.6,1272.0,0.45,917.0,0,0.55
0504510000000000040634,Apartadó,140.0,1.0,218.0,1.0,290.0,0.9,748.0,0,0.55
0583710000000000040511,Turbo,706.0,0.7,102.0,1.0,848.0,0.7,4129.0,0,0.15
0583710000000000030821,Turbo,1342.0,0.5,616.0,0.8,1442.0,0.45,4492.0,0,0.15
0504510000000000060614,Apartadó,322.0,0.85,322.0,0.8,250.0,0.9,720.0,0,0.55
0583710000000000020413,Turbo,146.0,1.0,260.0,1.0,461.0,0.7,3513.0,0,0.15
0504510000000000050511,Apartadó,657.0,0.7,101.0,1.0,136.0,0.9,947.0,1,0.9
0583710000000000030111,Turbo,150.0,1.0,112.0,1.0,566.0,0.7,4764.0,0,0.15
0504510000000000040206,Apartadó,435.0,0.85,24.0,1.0,69.0,1.0,940.0,0,0.55
0504510000000000070524,Apartadó,357.0,0.85,110.0,1.0,101.0,0.9,1047.0,0,0.35
0583710000000000050112,Turbo,989.0,0.7,165.0,1.0,930.0,0.7,4106.0,0,0.15
0504510000000000100218,Apartadó,1432.0,0.5,793.0,0.6,1140.0,0.45,742.0,0,0.55
0583710000000000030814,Turbo,1150.0,0.5,350.0,0.8,1611.0,0.45,4795.0,0,0.15
0583710000000000040733,Turbo,688.0,0.7,227.0,1.0,1061.0,0.45,4612.0,0,0.15
0504510000000000010110,Apartadó,466.0,0.85,480.0,0.8,903.0,0.7,1578.0,0,0.35
0504510000000000010715,Apartadó,1421.0,0.5,801.0,0.6,674.0,0.7,580.0,0,0.55
0504510000000000060419,Apartadó,90.0,1.0,90.0,1.0,152.0,0.9,838.0,0,0.55
0583710000000000050518,Turbo,1490.0,0.5,628.0,0.8,599.0,0.7,3692.0,0,0.15
0583720090104100010116,Turbo,2127.0,0.25,2186.0,0.35,2364.0,0.45,1699.0,0,0.35
0504510000000000100220,Apartadó,1355.0,0.5,715.0,0.6,1062.0,0.45,710.0,0,0.55
0504510000000000060813,Apartadó,95.0,1.0,248.0,1.0,243.0,0.9,931.0,0,0.55
0583710000000000050411,Turbo,1288.0,0.5,398.0,0.8,726.0,0.7,3921.0,0,0.15
0583710000000000020310,Turbo,187.0,1.0,176.0,1.0,494.0,0.7,3528.0,0,0.15
0504510000000000050411,Apartadó,652.0,0.7,140.0,1.0,164.0,0.9,790.0,0,0.55
0583710000000000030204,Turbo,805.0,0.7,86.0,1.0,1378.0,0.45,5043.0,0,0.15
0583710000000000040723,Turbo,455.0,0.85,113.0,1.0,805.0,0.7,4412.0,0,0.15
0583710000000000050124,Turbo,1177.0,0.5,155.0,1.0,987.0,0.7,4030.0,0,0.15
0504510000000000030709,Apartadó,498.0,0.85,607.0,0.8,330.0,0.7,746.0,0,0.55
0504510000000000040712,Apartadó,523.0,0.7,163.0,1.0,90.0,1.0,837.0,0,0.55
0504510000000000010317,Apartadó,250.0,0.85,157.0,1.0,68.0,1.0,1216.0,0,0.35
0583710000000000010614,Turbo,329.0,0.85,129.0,1.0,328.0,0.7,4296.0,0,0.15
0504510000000000090106,Apartadó,821.0,0.7,47.0,1.0,266.0,0.9,554.0,0,0.55
0504510000000000100222,Apartadó,1288.0,0.5,648.0,0.8,995.0,0.7,688.0,0,0.55
0504510000000000040216,Apartadó,328.0,0.85,105.0,1.0,73.0,1.0,1052.0,0,0.35
0583710000000000010732,Turbo,625.0,0.7,239.0,1.0,626.0,0.7,3984.0,0,0.15
0504510000000000010607,Apartadó,934.0,0.7,282.0,1.0,634.0,0.7,1002.0,0,0.35
0514720010400400010108,Carepa,5482.0,0.05,2054.0,0.35,1531.0,0.45,696.0,0,0.55
0514720010400400010114,Carepa,5485.0,0.05,2181.0,0.35,1463.0,0.45,776.0,0,0.55
0514720010400500010103,Carepa,5672.0,0.05,2675.0,0.35,1450.0,0.45,751.0,0,0.55
0514720010400500010106,Carepa,5634.0,0.05,2627.0,0.35,1425.0,0.45,802.0,0,0.55
0514720011500900010102,Carepa,14123.0,0.05,1289.0,0.6,14225.0,0.05,13190.0,0,0.15
0514720010601400010110,Carepa,4990.0,0.25,4990.0,0.15,288.0,0.9,809.0,0,0.55
0566520040701400010102,San Pedro de Urabá,19920.0,0.05,1117.0,0.6,44317.0,0.05,51938.0,0,0.15
0565920010400800010105,San Juan de Urabá,2522.0,0.25,2522.0,0.35,71855.0,0.05,73388.0,0,0.15
0505120020301700010101,Arboletes,15184.0,0.05,15184.0,0.05,65799.0,0.05,69911.0,0,0.15
0583710000000000050505,Turbo,1509.0,0.5,584.0,0.8,711.0,0.7,3711.0,0,0.15
0504510000000000080303,Apartadó,487.0,0.85,213.0,1.0,655.0,0.7,1177.0,0,0.35
0504510000000000020630,Apartadó,183.0,1.0,218.0,1.0,559.0,0.7,935.0,0,0.55
0504510000000000020321,Apartadó,135.0,1.0,172.0,1.0,7.0,1.0,494.0,0,0.55
0583710000000000040537,Turbo,381.0,0.85,207.0,1.0,444.0,0.7,4099.0,0,0.15
0583720090104100010212,Turbo,1554.0,0.5,1608.0,0.35,1745.0,0.45,2404.0,0,0.35
0504510000000000080204,Apartadó,253.0,0.85,99.0,1.0,734.0,0.7,1400.0,0,0.35
0583710000000000020401,Turbo,135.0,1.0,210.0,1.0,347.0,0.7,3707.0,0,0.15
0504510000000000070523,Apartadó,411.0,0.85,164.0,1.0,112.0,0.9,1025.0,0,0.35
0583710000000000030301,Turbo,501.0,0.7,194.0,1.0,1033.0,0.45,5207.0,0,0.15
0583710000000000020317,Turbo,381.0,0.85,130.0,1.0,589.0,0.7,3522.0,0,0.15
0504510000000000070619,Apartadó,99.0,1.0,226.0,1.0,105.0,0.9,1246.0,0,0.35
0583720090104100010114,Turbo,2391.0,0.25,2443.0,0.35,2629.0,0.45,1473.0,0,0.35
0504510000000000040135,Apartadó,523.0,0.7,51.0,1.0,152.0,0.9,937.0,0,0.55
0504510000000000020421,Apartadó,88.0,1.0,168.0,1.0,6.0,1.0,429.0,0,0.55
0504510000000000090324,Apartadó,853.0,0.7,169.0,1.0,497.0,0.7,595.0,0,0.55
0504510000000000060216,Apartadó,160.0,1.0,16.0,1.0,182.0,0.9,1049.0,0,0.35
0583710000000000030813,Turbo,1186.0,0.5,407.0,0.8,1549.0,0.45,4707.0,0,0.15
0583710000000000030506,Turbo,355.0,0.85,251.0,1.0,946.0,0.7,5065.0,0,0.15
0504510000000000060410,Apartadó,223.0,0.85,102.0,1.0,223.0,0.9,658.0,0,0.55
0504510000000000070413,Apartadó,232.0,0.85,286.0,1.0,98.0,1.0,1169.0,0,0.35
0504510000000000060815,Apartadó,158.0,1.0,203.0,1.0,265.0,0.9,948.0,0,0.55
0504510000000000020110,Apartadó,136.0,1.0,162.0,1.0,117.0,0.9,841.0,0,0.55
0504510000000000080609,Apartadó,533.0,0.7,328.0,0.8,749.0,0.7,912.0,0,0.55
0504510000000000100310,Apartadó,795.0,0.7,190.0,1.0,537.0,0.7,806.0,0,0.55
0583710000000000040168,Turbo,728.0,0.7,442.0,0.8,1151.0,0.45,4967.0,0,0.15
0504510000000000040134,Apartadó,540.0,0.7,85.0,1.0,97.0,1.0,967.0,0,0.55
0583710000000000020307,Turbo,182.0,1.0,201.0,1.0,202.0,0.9,3998.0,0,0.15
0504510000000000030604,Apartadó,402.0,0.85,304.0,0.8,171.0,0.9,1008.0,0,0.35
0504510000000000100503,Apartadó,1499.0,0.5,916.0,0.6,1267.0,0.45,1021.0,0,0.35
0583710000000000010733,Turbo,646.0,0.7,225.0,1.0,646.0,0.7,4030.0,0,0.15
0504510000000000020545,Apartadó,34.0,1.0,174.0,1.0,207.0,0.9,695.0,0,0.55
0504510000000000070229,Apartadó,79.0,1.0,179.0,1.0,88.0,1.0,1220.0,0,0.35
0583710000000000040735,Turbo,618.0,0.7,277.0,1.0,1007.0,0.45,4676.0,0,0.15
0583710000000000040315,Turbo,156.0,1.0,151.0,1.0,150.0,0.9,4251.0,0,0.15
0583710000000000010306,Turbo,241.0,0.85,7.0,1.0,407.0,0.7,4473.0,0,0.15
0504510000000000070624,Apartadó,156.0,1.0,284.0,1.0,159.0,0.9,1218.0,0,0.35
0504510000000000080606,Apartadó,526.0,0.7,350.0,0.8,664.0,0.7,887.0,0,0.55
0504510000000000020303,Apartadó,154.0,1.0,119.0,1.0,76.0,1.0,569.0,0,0.55
0504510000000000040619,Apartadó,78.0,1.0,143.0,1.0,216.0,0.9,824.0,0,0.55
0504510000000000070617,Apartadó,96.0,1.0,218.0,1.0,160.0,0.9,1290.0,0,0.35
0504510000000000100311,Apartadó,782.0,0.7,165.0,1.0,514.0,0.7,791.0,0,0.55
0504510000000000050513,Apartadó,575.0,0.7,66.0,1.0,83.0,1.0,1024.0,1,0.9
0504510000000000100318,Apartadó,1068.0,0.5,455.0,0.8,807.0,0.7,771.0,0,0.55
0504510000000000070129,Apartadó,286.0,0.85,128.0,1.0,50.0,1.0,989.0,0,0.55
0583710000000000040549,Turbo,536.0,0.7,294.0,1.0,613.0,0.7,4068.0,0,0.15
0504510000000000060609,Apartadó,266.0,0.85,266.0,1.0,267.0,0.9,703.0,0,0.55
0504510000000000070414,Apartadó,39.0,1.0,253.0,1.0,158.0,0.9,1176.0,0,0.35
0583710000000000010410,Turbo,728.0,0.7,493.0,0.8,730.0,0.7,3532.0,0,0.15
0583710000000000030519,Turbo,393.0,0.85,134.0,1.0,959.0,0.7,4969.0,0,0.15
0583710000000000040219,Turbo,155.0,1.0,185.0,1.0,434.0,0.7,4687.0,0,0.15
0583710000000000030408,Turbo,385.0,0.85,105.0,1.0,778.0,0.7,5005.0,0,0.15
0583710000000000030817,Turbo,1223.0,0.5,431.0,0.8,1602.0,0.45,4738.0,0,0.15
0583710000000000010114,Turbo,346.0,0.85,127.0,1.0,348.0,0.7,3836.0,0,0.15
0504510000000000040707,Apartadó,564.0,0.7,116.0,1.0,185.0,0.9,812.0,0,0.55
0504510000000000030224,Apartadó,331.0,0.85,184.0,1.0,386.0,0.7,275.0,1,0.9
0504510000000000090102,Apartadó,851.0,0.7,50.0,1.0,305.0,0.7,583.0,0,0.55
0583710000000000010222,Turbo,427.0,0.85,273.0,1.0,427.0,0.7,4143.0,0,0.15
0583710000000000040151,Turbo,477.0,0.85,137.0,1.0,760.0,0.7,4305.0,0,0.15
0504510000000000100323,Apartadó,1010.0,0.5,426.0,0.8,773.0,0.7,839.0,0,0.55
0504510000000000070629,Apartadó,96.0,1.0,243.0,1.0,195.0,0.9,1300.0,0,0.35
0583710000000000040113,Turbo,264.0,0.85,88.0,1.0,675.0,0.7,4610.0,0,0.15
0583710000000000020409,Turbo,250.0,0.85,208.0,1.0,250.0,0.9,4131.0,0,0.15
0504510000000000050223,Apartadó,614.0,0.7,124.0,1.0,35.0,1.0,966.0,0,0.55
0583710000000000030302,Turbo,358.0,0.85,116.0,1.0,875.0,0.7,5053.0,0,0.15
0583710000000000010140,Turbo,494.0,0.85,246.0,1.0,495.0,0.7,3761.0,0,0.15
0504510000000000080418,Apartadó,112.0,1.0,292.0,1.0,905.0,0.7,1500.0,0,0.35
0504510000000000070121,Apartadó,68.0,1.0,245.0,1.0,82.0,1.0,1234.0,0,0.35
0504510000000000100217,Apartadó,1473.0,0.5,826.0,0.6,1154.0,0.45,697.0,0,0.55
0583710000000000010709,Turbo,971.0,0.7,375.0,0.8,972.0,0.7,3588.0,0,0.15
0504510000000000020536,Apartadó,151.0,1.0,1252.0,0.6,204.0,0.9,730.0,0,0.55
0583710000000000040205,Turbo,34.0,1.0,114.0,1.0,504.0,0.7,4750.0,0,0.15
0583710000000000010606,Turbo,494.0,0.85,147.0,1.0,493.0,0.7,4487.0,0,0.15
0583710000000000010615,Turbo,482.0,0.85,284.0,1.0,482.0,0.7,4351.0,0,0.15
0583710000000000040160,Turbo,30.0,1.0,91.0,1.0,436.0,0.7,4509.0,0,0.15
0583710000000000040121,Turbo,180.0,1.0,129.0,1.0,442.0,0.7,4690.0,0,0.15
0504510000000000070322,Apartadó,166.0,1.0,166.0,1.0,327.0,0.7,984.0,0,0.55
0504510000000000050103,Apartadó,514.0,0.7,74.0,1.0,105.0,0.9,1093.0,0,0.35
0583710000000000040417,Turbo,249.0,0.85,271.0,1.0,296.0,0.9,3653.0,0,0.15
0504510000000000060415,Apartadó,78.0,1.0,24.0,1.0,259.0,0.9,761.0,0,0.55
0504510000000000070321,Apartadó,174.0,1.0,174.0,1.0,300.0,0.7,969.0,0,0.55
0504510000000000060602,Apartadó,250.0,0.85,243.0,1.0,145.0,0.9,903.0,0,0.55
0504510000000000010416,Apartadó,357.0,0.85,114.0,1.0,683.0,0.7,1243.0,0,0.35
0583720090104100010109,Turbo,1730.0,0.5,1802.0,0.35,1962.0,0.45,2064.0,0,0.35
0583720090104100010113,Turbo,2432.0,0.25,2502.0,0.35,2657.0,0.45,1549.0,0,0.35
0504510000000000020302,Apartadó,157.0,1.0,161.0,1.0,28.0,1.0,569.0,0,0.55
0504510000000000070115,Apartadó,101.0,1.0,162.0,1.0,169.0,0.9,1170.0,0,0.35
0583710000000000030818,Turbo,1232.0,0.5,445.0,0.8,1585.0,0.45,4715.0,0,0.15
0504510000000000080622,Apartadó,287.0,0.85,282.0,1.0,602.0,0.7,1143.0,0,0.35
0504510000000000040617,Apartadó,183.0,1.0,166.0,1.0,274.0,0.9,829.0,0,0.55
0583710000000000040208,Turbo,166.0,1.0,163.0,1.0,374.0,0.7,4624.0,0,0.15
0504510000000000040727,Apartadó,659.0,0.7,130.0,1.0,201.0,0.9,713.0,0,0.55
0504510000000000080415,Apartadó,175.0,1.0,222.0,1.0,807.0,0.7,1484.0,0,0.35
0583710000000000030625,Turbo,799.0,0.7,415.0,0.8,1100.0,0.45,4538.0,0,0.15
0504510000000000090201,Apartadó,898.0,0.7,92.0,1.0,345.0,0.7,473.0,0,0.55
0504510000000000070713,Apartadó,398.0,0.85,323.0,0.8,172.0,0.9,799.0,1,0.9
0504510000000000030218,Apartadó,525.0,0.7,198.0,1.0,280.0,0.9,384.0,0,0.55
0504510000000000010222,Apartadó,1014.0,0.5,736.0,0.6,121.0,0.9,1083.0,0,0.35
0583710000000000020410,Turbo,120.0,1.0,238.0,1.0,435.0,0.7,3550.0,0,0.15
0504510000000000090105,Apartadó,883.0,0.7,56.0,1.0,328.0,0.7,499.0,0,0.55
0583710000000000030304,Turbo,141.0,1.0,63.0,1.0,627.0,0.7,4838.0,0,0.15
0504510000000000050214,Apartadó,440.0,0.85,76.0,1.0,174.0,0.9,1125.0,0,0.35
0504510000000000080623,Apartadó,287.0,0.85,308.0,0.8,589.0,0.7,1162.0,0,0.35
0583710000000000040526,Turbo,534.0,0.7,80.0,1.0,349.0,0.7,3878.0,0,0.15
0504510000000000010307,Apartadó,461.0,0.85,65.0,1.0,313.0,0.7,1356.0,0,0.35
0583710000000000010137,Turbo,482.0,0.85,259.0,1.0,484.0,0.7,3714.0,0,0.15
0504510000000000070106,Apartadó,247.0,0.85,49.0,1.0,116.0,0.9,1072.0,0,0.35
0504510000000000010220,Apartadó,228.0,0.85,130.0,1.0,37.0,1.0,1195.0,0,0.35
0583710000000000020112,Turbo,596.0,0.7,358.0,0.8,718.0,0.7,3415.0,0,0.15
0504510000000000020508,Apartadó,65.0,1.0,253.0,1.0,60.0,1.0,197.0,0,0.75
0583710000000000010515,Turbo,217.0,0.85,106.0,1.0,752.0,0.7,4861.0,0,0.15
0504510000000000070223,Apartadó,171.0,1.0,167.0,1.0,170.0,0.9,1040.0,0,0.35
0504510000000000060626,Apartadó,314.0,0.85,293.0,1.0,150.0,0.9,824.0,0,0.55
0504510000000000060508,Apartadó,197.0,1.0,161.0,1.0,198.0,0.9,693.0,0,0.55
0504510000000000010401,Apartadó,355.0,0.85,159.0,1.0,497.0,0.7,1251.0,0,0.35
0504510000000000020225,Apartadó,70.0,1.0,289.0,1.0,6.0,1.0,743.0,0,0.55
0504510000000000040207,Apartadó,441.0,0.85,52.0,1.0,102.0,0.9,937.0,0,0.55
0583710000000000010122,Turbo,605.0,0.7,349.0,0.8,606.0,0.7,3742.0,0,0.15
0504510000000000080507,Apartadó,309.0,0.85,97.0,1.0,809.0,0.7,1138.0,0,0.35
0583710000000000010520,Turbo,252.0,0.85,82.0,1.0,517.0,0.7,4623.0,0,0.15
0504510000000000050117,Apartadó,253.0,0.85,243.0,1.0,93.0,1.0,1124.0,0,0.35
0583710000000000030804,Turbo,1099.0,0.5,301.0,0.8,1590.0,0.45,4804.0,0,0.15
0504510000000000010512,Apartadó,37.0,1.0,195.0,1.0,38.0,1.0,969.0,0,0.55
0504510000000000040305,Apartadó,268.0,0.85,18.0,1.0,124.0,0.9,1114.0,0,0.35
0504510000000000090108,Apartadó,782.0,0.7,35.0,1.0,230.0,0.9,621.0,0,0.55
0583710000000000010432,Turbo,925.0,0.7,662.0,0.8,950.0,0.7,3340.0,0,0.15
0504510000000000010127,Apartadó,362.0,0.85,505.0,0.8,950.0,0.7,1637.0,0,0.35
0504510000000000100204,Apartadó,1483.0,0.5,805.0,0.6,1094.0,0.45,537.0,0,0.55
0583710000000000030706,Turbo,853.0,0.7,109.0,1.0,1415.0,0.45,4849.0,0,0.15
0504510000000000030613,Apartadó,303.0,0.85,131.0,1.0,229.0,0.9,1042.0,0,0.35
0583710000000000010625,Turbo,891.0,0.7,299.0,1.0,729.0,0.7,4287.0,0,0.15
0583710000000000030402,Turbo,183.0,1.0,140.0,1.0,519.0,0.7,4768.0,0,0.15
0504510000000000070217,Apartadó,132.0,1.0,78.0,1.0,130.0,0.9,1183.0,0,0.35
0583710000000000010106,Turbo,355.0,0.85,104.0,1.0,356.0,0.7,3951.0,0,0.15
0504510000000000060218,Apartadó,144.0,1.0,88.0,1.0,112.0,0.9,1078.0,0,0.35
0583710000000000020818,Turbo,980.0,0.7,716.0,0.6,1018.0,0.45,3274.0,0,0.15
0504510000000000040602,Apartadó,94.0,1.0,80.0,1.0,65.0,1.0,969.0,0,0.55
0583710000000000040164,Turbo,860.0,0.7,55.0,1.0,1052.0,0.45,4225.0,0,0.15
0504510000000000070623,Apartadó,241.0,0.85,237.0,1.0,97.0,1.0,1280.0,0,0.35
0583710000000000050105,Turbo,1248.0,0.5,241.0,1.0,932.0,0.7,4052.0,0,0.15
0583710000000000040510,Turbo,792.0,0.7,44.0,1.0,970.0,0.7,4190.0,0,0.15
0504510000000000100609,Apartadó,1314.0,0.5,703.0,0.6,1055.0,0.45,832.0,0,0.55
0504510000000000050512,Apartadó,645.0,0.7,82.0,1.0,119.0,0.9,963.0,1,0.9
0504510000000000050314,Apartadó,326.0,0.85,189.0,1.0,171.0,0.9,1195.0,0,0.35
0504510000000000060803,Apartadó,229.0,0.85,258.0,1.0,433.0,0.7,722.0,0,0.55
0583710000000000040112,Turbo,334.0,0.85,238.0,1.0,756.0,0.7,4791.0,0,0.15
0583710000000000030104,Turbo,185.0,1.0,115.0,1.0,320.0,0.7,4412.0,0,0.15
0504510000000000090509,Apartadó,940.0,0.7,238.0,1.0,541.0,0.7,507.0,1,0.9
0583710000000000010133,Turbo,813.0,0.7,372.0,0.8,815.0,0.7,3626.0,0,0.15
0504510000000000100118,Apartadó,1128.0,0.5,456.0,0.8,768.0,0.7,505.0,0,0.55
0504510000000000090117,Apartadó,712.0,0.7,110.0,1.0,170.0,0.9,697.0,0,0.55
0583720090104100010206,Turbo,1684.0,0.5,1700.0,0.35,1855.0,0.45,2413.0,0,0.35
0504510000000000070504,Apartadó,336.0,0.85,155.0,1.0,98.0,1.0,1233.0,0,0.35
0504510000000000040121,Apartadó,606.0,0.7,136.0,1.0,67.0,1.0,782.0,0,0.55
0504510000000000040310,Apartadó,243.0,0.85,146.0,1.0,171.0,0.9,1011.0,0,0.35
0504510000000000070706,Apartadó,565.0,0.7,340.0,0.8,291.0,0.9,785.0,1,0.9
0583710000000000010108,Turbo,336.0,0.85,134.0,1.0,336.0,0.7,4038.0,0,0.15
0583710000000000010609,Turbo,199.0,1.0,10.0,1.0,198.0,0.9,4209.0,0,0.15
0504510000000000100115,Apartadó,1059.0,0.5,386.0,0.8,700.0,0.7,515.0,0,0.55
0504510000000000050216,Apartadó,428.0,0.85,115.0,1.0,177.0,0.9,1168.0,0,0.35
0504510000000000030506,Apartadó,168.0,1.0,109.0,1.0,72.0,1.0,1062.0,0,0.35
0504510000000000020115,Apartadó,51.0,1.0,84.0,1.0,350.0,0.7,896.0,0,0.55
0583710000000000010446,Turbo,949.0,0.7,609.0,0.8,951.0,0.7,3380.0,0,0.15
0583710000000000010429,Turbo,920.0,0.7,397.0,0.8,921.0,0.7,3572.0,0,0.15
0504510000000000030410,Apartadó,57.0,1.0,399.0,0.8,182.0,0.9,1012.0,0,0.35
0504510000000000020208,Apartadó,229.0,0.85,125.0,1.0,132.0,0.9,759.0,0,0.55
0504510000000000090222,Apartadó,789.0,0.7,119.0,1.0,304.0,0.7,585.0,0,0.55
0504510000000000010131,Apartadó,535.0,0.7,276.0,1.0,1003.0,0.45,1413.0,0,0.35
0583710000000000020116,Turbo,486.0,0.85,238.0,1.0,659.0,0.7,3453.0,0,0.15
0504510000000000010109,Apartadó,499.0,0.85,464.0,0.8,914.0,0.7,1543.0,0,0.35
0583710000000000030633,Turbo,557.0,0.7,204.0,1.0,1040.0,0.45,4761.0,0,0.15
0583710000000000030414,Turbo,283.0,0.85,110.0,1.0,780.0,0.7,5033.0,0,0.15
0504510000000000030610,Apartadó,356.0,0.85,211.0,1.0,292.0,0.9,975.0,0,0.55
0504510000000000030407,Apartadó,198.0,1.0,226.0,1.0,144.0,0.9,973.0,0,0.55
0504510000000000030528,Apartadó,116.0,1.0,115.0,1.0,186.0,0.9,1013.0,0,0.35
0583710000000000020203,Turbo,160.0,1.0,116.0,1.0,161.0,0.9,4061.0,0,0.15
0504510000000000050414,Apartadó,723.0,0.7,191.0,1.0,160.0,0.9,854.0,0,0.55
0504510000000000070405,Apartadó,159.0,1.0,236.0,1.0,45.0,1.0,1198.0,0,0.35
0583710000000000020902,Turbo,586.0,0.7,368.0,0.8,824.0,0.7,3287.0,0,0.15
0514720010400400010120,Carepa,5417.0,0.05,2082.0,0.35,1452.0,0.45,670.0,0,0.55
0514720010400500010116,Carepa,5449.0,0.05,2660.0,0.35,1220.0,0.45,939.0,0,0.55
0514720010400500010124,Carepa,5507.0,0.05,2807.0,0.35,1242.0,0.45,856.0,0,0.55
0514720010800600010111,Carepa,4235.0,0.25,615.0,0.8,176.0,0.9,1254.0,0,0.35
0514720010800600010101,Carepa,4624.0,0.25,967.0,0.6,196.0,0.9,1522.0,0,0.35
